Quote CreatedAt,CP Name,mode,Total Quotes Requested,Total Requested Shipment,Total Quotes Awarded,Total Booked Shipment,Total Shipment Failed by CP,Total Quotes Failed by Vendor,Abandon Shipments by CP,Abandon Shipments by Vendor,Avg. Booking Lead Time (In Minutes)
8/7/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/7/2022 0:00,Regal Beloit - International,FTL,7,1,,,1,2,,,
8/7/2022 0:00,Source Direct,LTL,20,1,1,1,,,,,5.983333333
8/7/2022 0:00,STAAR SCS,FTL,7,1,,,1,3,,,
8/7/2022 0:00,Steelike Inc,FTL,21,3,,,3,18,,,
8/7/2022 0:00,Telnyx,LTL,17,1,,,1,,,,
8/7/2022 0:00,Top Bright Inc.,FTL,21,3,,,3,4,,,
8/7/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/7/2022 0:00,WIT LOGISTICS,FTL,7,1,,,1,3,,,
8/7/2022 0:00,Zk3 Industries,FTL,12,2,,,2,10,,,
8/6/2022 0:00,Architerra Designs,FTL,7,1,,,1,4,,,
8/6/2022 0:00,East Star Wholesale Inc,LTL,16,1,1,1,,,,,50.28333333
8/6/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,7,1,,,1,3,,,
8/6/2022 0:00,Highly Distribution,FTL,42,6,,,6,10,,,
8/6/2022 0:00,HTP SUPPLY LLC,FTL,21,3,,,3,6,,,
8/6/2022 0:00,Inxeption Marketplace,FTL,42,6,,,6,18,,,
8/6/2022 0:00,Inxeption.com,FTL,7,1,,,1,7,,,
8/6/2022 0:00,Klassen Wood Co,FTL,28,4,,,4,26,,,
8/6/2022 0:00,ONWRDS,FTL,378,54,,,54,94,,,
8/6/2022 0:00,Pactra USA,FTL,7,1,,,1,2,,,
8/6/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/6/2022 0:00,R&W Co. LLC,LTL,47,2,1,1,1,4,,,1.016666667
8/6/2022 0:00,Regal Beloit - International,FTL,7,1,,,1,2,,,
8/6/2022 0:00,STAAR SCS,FTL,7,1,,,1,2,,,
8/6/2022 0:00,Steelike Inc,FTL,21,3,,,3,18,,,
8/6/2022 0:00,Stillman Co.,LTL,15,1,,,1,,,,
8/6/2022 0:00,Top Bright Inc.,FTL,21,3,,,3,4,,,
8/6/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/6/2022 0:00,WIT LOGISTICS,FTL,7,1,,,1,2,,,
8/6/2022 0:00,Zk3 Industries,FTL,12,2,,,2,10,,,
8/5/2022 0:00,Acctek LLC,LTL,21,1,1,1,,,,,6.616666667
8/5/2022 0:00,After Shock Deer,LTL,44,2,,,2,,,,
8/5/2022 0:00,AJSRE NY Inc,LTL,34,5,1,1,4,1,,,2.166666667
8/5/2022 0:00,AO & AOC Freight Corp,FCL,1,1,1,1,,,,,2.6
8/5/2022 0:00,Apollo Enclosures,LTL,16,1,1,1,,,,,8.783333333
8/5/2022 0:00,Architerra Designs,FTL,7,1,,,1,4,,,
8/5/2022 0:00,Atlas International - Ocean Freight,FCL,2,2,2,2,,,,,7.266666667
8/5/2022 0:00,Authority Logistics Solutions,LTL,36,2,,,2,,,,
8/5/2022 0:00,Autohome,LTL,15,1,1,1,,,,,4.083333333
8/5/2022 0:00,Civit Products,LTL,35,2,2,2,,,,,2.83
8/5/2022 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,1,1,,,,,9.716666667
8/5/2022 0:00,Clovis Polycon,LTL,25,2,,,2,,,,
8/5/2022 0:00,Dahdoul Textiles,FTL,8,2,1,1,1,1,,,0.9
8/5/2022 0:00,Döhler,FTL,37,5,,,5,13,,,
8/5/2022 0:00,DreamPod,LTL,163,12,3,2,10,1,,,2.947368421
8/5/2022 0:00,DumpsterGard,LTL,18,1,1,1,,,,,5.45
8/5/2022 0:00,EOS Trading Corp,LTL,36,2,,,2,,,,
8/5/2022 0:00,Extremegard,LTL,19,1,,,1,,,,
8/5/2022 0:00,EZE Ryders,LTL,18,1,1,1,,,,,3.233333333
8/5/2022 0:00,Facility Armor,LTL,69,4,1,1,3,,,,4.316666667
8/5/2022 0:00,Finer Desk,LTL,12,1,,,1,,,,
8/5/2022 0:00,Frimpeks,LTL,21,1,,,1,,,,
8/5/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,14,2,,,2,5,,,
8/5/2022 0:00,Go Rhino,FTL,8,1,1,1,,2,,,421.5333333
8/5/2022 0:00,Highly Distribution,FTL,42,6,,,6,10,,,
8/5/2022 0:00,HTP SUPPLY LLC,FTL,36,6,1,1,5,9,,,1.583333333
8/5/2022 0:00,International Surrey Company Ltd.,LTL,37,2,1,1,1,1,,,3.1
8/5/2022 0:00,Inxeption Marketplace,FTL,42,6,,,6,19,,,
8/5/2022 0:00,Inxeption Marketplace,LTL,14,1,,,1,,,,
8/5/2022 0:00,Inxeption.com,FTL,7,1,,,1,4,,,
8/5/2022 0:00,JS Marketing,LTL,31,2,2,2,,,,,2.935483871
8/5/2022 0:00,"JumpSport, Inc.",LTL,29,2,2,2,,,,,19.33505747
8/5/2022 0:00,Klassen Wood Co,FTL,28,4,,,4,26,,,
8/5/2022 0:00,Kurz Industrial,LTL,5,1,1,1,,,,,14.38333333
8/5/2022 0:00,LazySuzy,LTL,5,1,,,1,,,,
8/5/2022 0:00,Mayawell,LTL,18,1,1,1,,,,,90.61666667
8/5/2022 0:00,McAllister Retail Services,LTL,8,2,2,2,,,,,2.841666667
8/5/2022 0:00,Mersi Distribution,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Mersi Distribution,LTL,140,8,1,1,7,,,,94.21666667
8/5/2022 0:00,Modern Digs,LTL,33,1,,,1,,,,
8/5/2022 0:00,"Nutech Biosciences, Inc.",LTL,20,1,1,1,,,,,1.25
8/5/2022 0:00,ONWRDS,FTL,581,83,,,83,133,,,
8/5/2022 0:00,ONWRDS,LTL,33,1,,,1,,,,
8/5/2022 0:00,Pactra USA,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Prime Packaging,FTL,16,1,1,1,,7,,,38.03333333
8/5/2022 0:00,Priority Tire,LTL,45,4,1,1,3,,,,3.333333333
8/5/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Regal Beloit - International,FCL,18,18,18,18,,,,,-31877.21759
8/5/2022 0:00,Regal Beloit - International,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Rhinotex,LTL,68,5,2,2,3,,,,4.694761905
8/5/2022 0:00,STAAR SCS,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Steelike Inc,FTL,21,3,,,3,18,,,
8/5/2022 0:00,Steelike Inc,LTL,1,1,,,1,1,,,
8/5/2022 0:00,Sun Image Distributors,LTL,18,1,1,1,,,,,6.65
8/5/2022 0:00,Sweet Logic,LTL,17,1,,,1,,,,
8/5/2022 0:00,The Wahlberg Texas Corporation,LTL,5,1,,,1,,,,
8/5/2022 0:00,Top Bright Inc.,FTL,21,3,,,3,3,,,
8/5/2022 0:00,Trisonic,LTL,16,1,1,1,,,,,3.066666667
8/5/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/5/2022 0:00,Wicked Bumpers,LTL,12,3,1,1,2,,,,7.566666667
8/5/2022 0:00,WIT LOGISTICS,FTL,7,1,,,1,2,,,
8/5/2022 0:00,Zk3 Industries,FTL,36,6,,,6,27,,,
8/4/2022 0:00,AJSRE NY Inc,LTL,24,6,,,6,1,,,
8/4/2022 0:00,Allegiant Air,Air,10,1,,,1,,,1,
8/4/2022 0:00,Architerra Designs,FTL,7,1,,,1,4,,,
8/4/2022 0:00,"Astera, inc",FTL,6,1,1,1,,2,,,16.55
8/4/2022 0:00,BBQ Grill Outlet,LTL,32,2,1,1,1,1,,,1.566666667
8/4/2022 0:00,BBS of America,LTL,1,1,,,1,1,,,
8/4/2022 0:00,Big Frig,LTL,96,5,1,1,4,1,,,1.6
8/4/2022 0:00,"Blended Organics, Inc.",FTL,7,1,,,1,2,,,
8/4/2022 0:00,Blu Sleep Products,LTL,71,5,2,2,3,,,,4.032828283
8/4/2022 0:00,Cab Motorworks,LTL,17,1,,,1,,,,
8/4/2022 0:00,Cab Motorworks - International,LCL,1,1,1,1,,,,,2.45
8/4/2022 0:00,Civit Products,LTL,14,1,1,1,,,,,2.133333333
8/4/2022 0:00,Dahdoul Textiles,FTL,13,1,,,1,2,,1,
8/4/2022 0:00,Dahdoul Textiles,LTL,69,4,1,1,3,,,,108.4166667
8/4/2022 0:00,Direct Cabinet Sales,FTL,1,1,1,1,,,,,4.083333333
8/4/2022 0:00,Döhler,FTL,43,5,,,5,13,,1,
8/4/2022 0:00,"DREWTHAN Enterprises, LLC",LTL,23,2,2,2,,,,,4.392028986
8/4/2022 0:00,East Star Wholesale Inc,LTL,16,1,,,1,,,,
8/4/2022 0:00,Facility Armor,LTL,104,6,1,1,5,,,,7.983333333
8/4/2022 0:00,Fathom and Form,LTL,6,1,,,1,,,,
8/4/2022 0:00,Frimpeks,LTL,19,1,,,1,,,,
8/4/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,23,4,1,1,3,7,,,0.6
8/4/2022 0:00,Go Rhino,FTL,14,2,,,2,4,,,
8/4/2022 0:00,Go Rhino,LTL,48,3,1,1,2,,,,39.3
8/4/2022 0:00,Griffin Fitness,LTL,13,1,1,1,,,,,2.666666667
8/4/2022 0:00,Grow Cargo,LTL,16,1,1,1,,,,,49.36666667
8/4/2022 0:00,Highly Distribution,FTL,42,6,,,6,6,,,
8/4/2022 0:00,"HRR Custom Designs, LLC",LTL,33,2,,,2,,,,
8/4/2022 0:00,HTP SUPPLY LLC,FTL,44,6,1,1,5,10,,,2.616666667
8/4/2022 0:00,International Surrey Company Ltd.,LTL,38,2,2,,2,,,,
8/4/2022 0:00,Invictus Steelworks,LTL,27,2,2,2,,,,,3.250617284
8/4/2022 0:00,Inxeption Marketplace,FTL,49,7,,,7,22,,,
8/4/2022 0:00,Inxeption Marketplace,LTL,33,2,2,1,1,,,,1.083333333
8/4/2022 0:00,JS Marketing,LTL,11,1,,,1,,,,
8/4/2022 0:00,"JumpSport, Inc.",LTL,33,2,1,1,1,,,,11.58333333
8/4/2022 0:00,Magic Beans,LTL,17,1,1,1,,,,,14.3
8/4/2022 0:00,McAllister Retail Services,LTL,7,2,,,2,1,,,
8/4/2022 0:00,Mersi Distribution,FTL,7,1,,,1,2,,,
8/4/2022 0:00,Mersi Distribution,LTL,68,4,,,4,,,,
8/4/2022 0:00,MHF - International Logistics,FCL,3,3,3,3,,,,,-9649.75
8/4/2022 0:00,"MIDWEST COMMUNICATION SERVICES, INC",LTL,18,1,1,1,,,,,37.13333333
8/4/2022 0:00,Modern Digs,LTL,51,2,1,1,1,,,,3.366666667
8/4/2022 0:00,"Nutech Biosciences, Inc.",LTL,37,3,2,2,1,1,,,30.52807018
8/4/2022 0:00,ONWRDS,FTL,1057,142,,,142,260,,,
8/4/2022 0:00,ONWRDS,LTL,29,3,,,3,1,,,
8/4/2022 0:00,Pactra USA,FTL,13,1,,,1,1,,1,
8/4/2022 0:00,Phi Plant Nutrition,LTL,11,1,,,1,,,,
8/4/2022 0:00,Priority Tire,LTL,17,1,,,1,1,,,
8/4/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/4/2022 0:00,Quarry Springs Outfitters,LTL,33,6,5,5,1,,,,3.586904762
8/4/2022 0:00,R.U. Nuts Company,LTL,60,3,1,1,2,,,,6.033333333
8/4/2022 0:00,"Rani Foods, LP",LTL,22,1,,,1,,,,
8/4/2022 0:00,"Ready Containment , LLC",LTL,50,3,2,2,1,,,,8.090909091
8/4/2022 0:00,Reclaimed Warehouse,LTL,15,1,,,1,,,,
8/4/2022 0:00,Regal Beloit - International,Drayage,1,1,1,1,,,,,4.516666667
8/4/2022 0:00,Regal Beloit - International,FCL,38,38,37,37,1,,,,-10127.8527
8/4/2022 0:00,Regal Beloit - International,LCL,2,2,2,2,,,,,-6596.741667
8/4/2022 0:00,Rhinotex,LTL,73,5,3,2,3,,,,7.855172414
8/4/2022 0:00,Seahorse Docking,LTL,12,1,,,1,,,,
8/4/2022 0:00,Seat Specialists,LTL,15,1,,,1,,,,
8/4/2022 0:00,Size Metal,LTL,16,1,,,1,,,,
8/4/2022 0:00,Source Direct,LTL,153,8,1,1,7,,,,6.166666667
8/4/2022 0:00,STAAR SCS,FTL,10,1,,,1,3,,1,
8/4/2022 0:00,Steelike Inc,FTL,23,3,,,3,18,,1,
8/4/2022 0:00,Stillman Co.,LTL,5,1,,,1,,,,
8/4/2022 0:00,Sun Image Distributors,LTL,14,1,,,1,,,,
8/4/2022 0:00,Sweet Logic,LTL,18,1,1,1,,,,,63.03333333
8/4/2022 0:00,The Wahlberg Texas Corporation,LTL,26,3,,,3,,,,
8/4/2022 0:00,Top Bright Inc.,FTL,21,3,,,3,3,,,
8/4/2022 0:00,Trisonic,LTL,66,4,1,1,3,,,,23.88333333
8/4/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/4/2022 0:00,WIT LOGISTICS,FTL,27,3,2,2,1,6,,1,10.625
8/4/2022 0:00,Zk3 Industries,FTL,42,6,,,6,27,,1,
8/3/2022 0:00,3D Florida Group,LTL,18,1,1,1,,1,,,7.633333333
8/3/2022 0:00,AJSRE NY Inc,LTL,23,2,1,1,1,,,,7
8/3/2022 0:00,ALL-CITY METAL,FTL,7,1,,,1,2,,,
8/3/2022 0:00,Apollo Enclosures,LTL,29,1,,,1,,,,
8/3/2022 0:00,Architerra Designs,FTL,7,1,,,1,5,,,
8/3/2022 0:00,"Astera, inc",FTL,6,1,1,1,,2,,,19.03333333
8/3/2022 0:00,Authority Logistics Solutions,FTL,13,1,,,1,2,,1,
8/3/2022 0:00,Authority Logistics Solutions,LTL,75,4,,,4,,,,
8/3/2022 0:00,Backyard Soda Co Inc.,LTL,27,1,1,1,,,,,6.166666667
8/3/2022 0:00,BBQ Grill Outlet,LTL,16,1,1,,1,,,,
8/3/2022 0:00,Big Frig,LTL,105,7,7,7,,,,,2.637619048
8/3/2022 0:00,"Blended Organics, Inc.",FTL,7,1,,,1,2,,,
8/3/2022 0:00,Blu Sleep Products,LTL,38,2,2,1,1,,,,4.383333333
8/3/2022 0:00,Bravus Brewing Company,LTL,164,12,2,1,11,,,,10.13333333
8/3/2022 0:00,Civit Products,LTL,34,2,1,1,1,,,,2.6
8/3/2022 0:00,Club Tex Inc.,LTL,1,1,,,1,,,,
8/3/2022 0:00,Dahdoul Textiles,FTL,14,2,,,2,4,,,
8/3/2022 0:00,Dahdoul Textiles,LTL,35,2,2,2,,,,,15.25761905
8/3/2022 0:00,Direct Cabinet Sales,FTL,7,7,6,6,1,,,,9.608333333
8/3/2022 0:00,Döhler,FTL,7,1,,,1,5,,,
8/3/2022 0:00,Dynamic Wood Products Inc,FTL,13,1,,,1,2,,1,
8/3/2022 0:00,East Star Wholesale Inc,LTL,50,3,1,1,2,3,,,3.883333333
8/3/2022 0:00,EZE Ryders,LTL,18,1,1,1,,,,,13.61666667
8/3/2022 0:00,Facility Armor,LTL,112,6,,,6,2,,,
8/3/2022 0:00,FranklinWH,LTL,14,1,1,1,,,,,22.75
8/3/2022 0:00,FX Custom Rods,LTL,14,1,1,1,,,,,6.983333333
8/3/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,21,3,,,3,7,,,
8/3/2022 0:00,Go Rhino,FTL,27,3,,,3,6,,1,
8/3/2022 0:00,Granatelli Motor Sports,LTL,18,1,,,1,,,,
8/3/2022 0:00,Griffin Fitness,LTL,15,1,,,1,,,,
8/3/2022 0:00,HD Buttercup LP,LTL,60,3,1,1,2,,,,3.6
8/3/2022 0:00,Highly Distribution,FTL,49,7,,,7,9,,,
8/3/2022 0:00,HTP SUPPLY LLC,FTL,7,1,,,1,2,,,
8/3/2022 0:00,International Surrey Company Ltd.,LTL,5,1,,,1,,,,
8/3/2022 0:00,Inxeption Marketplace,FTL,49,7,,,7,18,,,
8/3/2022 0:00,Inxeption Marketplace,LTL,33,2,,,2,,,,
8/3/2022 0:00,Jefferson Fence,LTL,7,2,,,2,,,,
8/3/2022 0:00,JS Marketing,LTL,17,1,1,1,,,,,14.05
8/3/2022 0:00,Kurz Industrial,LTL,18,4,3,3,1,,,,5.066666667
8/3/2022 0:00,Magic Beans,LTL,18,1,1,1,,,,,4.9
8/3/2022 0:00,McAllister Retail Services,LTL,3,1,,,1,,,,
8/3/2022 0:00,Mersi Distribution,FTL,7,1,,,1,2,,,
8/3/2022 0:00,Mersi Distribution,LTL,53,3,,,3,,,,
8/3/2022 0:00,Modern Digs,LTL,15,1,1,1,,,,,3.666666667
8/3/2022 0:00,ONWRDS,FTL,903,129,,,129,209,,,
8/3/2022 0:00,Pioneers Harvest,LTL,1,1,,,1,1,,,
8/3/2022 0:00,Prime Packaging,LTL,23,2,1,1,1,,,,5.65
8/3/2022 0:00,Priority Tire,LTL,37,3,2,1,2,,,,7.316666667
8/3/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/3/2022 0:00,Production Test,LTL,22,2,,,2,,,,
8/3/2022 0:00,RCI Off Road,LTL,12,1,1,1,,,,,98.31666667
8/3/2022 0:00,"Ready Containment , LLC",LTL,15,1,,,1,,,,
8/3/2022 0:00,Regal Beloit - International,FCL,45,45,28,28,17,,,,-14557.08869
8/3/2022 0:00,Rehab Racing Development,LTL,69,4,4,4,,,,,2.713043478
8/3/2022 0:00,Rhinotex,LTL,97,6,3,3,3,,,,398.7408497
8/3/2022 0:00,"Rivacold America, Inc.",LTL,1,1,1,1,,,,,7.766666667
8/3/2022 0:00,Roadrunner Scooters,Air,17,2,,,2,,,2,
8/3/2022 0:00,Robur Corporation,LTL,16,1,,,1,,,,
8/3/2022 0:00,Seahorse Docking,LTL,3,1,,,1,,,,
8/3/2022 0:00,Seat Specialists,LTL,29,2,,,2,1,,,
8/3/2022 0:00,SILPRO,FTL,6,1,,,1,2,,,
8/3/2022 0:00,Source Direct,LTL,104,6,1,1,5,,,,20.03333333
8/3/2022 0:00,spinoff ledger,LTL,18,1,,,1,,,,
8/3/2022 0:00,STAAR SCS,FTL,13,1,,,1,2,,1,
8/3/2022 0:00,Steelike Inc,FTL,27,3,,,3,18,,1,
8/3/2022 0:00,The Van Mart,LTL,17,1,1,1,,,,,8.433333333
8/3/2022 0:00,The Wahlberg Texas Corporation,LTL,13,1,,,1,,,,
8/3/2022 0:00,Top Bright Inc.,FTL,26,3,,,3,3,,1,
8/3/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/3/2022 0:00,Wool Bed,LTL,8,2,1,1,1,,,,14.7
8/3/2022 0:00,Zk3 Industries,FTL,40,5,,,5,22,,2,
8/2/2022 0:00,ALL-CITY METAL,FTL,8,1,,,1,2,,,
8/2/2022 0:00,Apollo Enclosures,LTL,13,1,1,1,,,,,10.41666667
8/2/2022 0:00,Architerra Designs,FTL,23,2,1,1,1,14,,,59.83333333
8/2/2022 0:00,"Astera, inc",FTL,32,3,2,2,1,16,,,54.55533333
8/2/2022 0:00,Bandit Fitness,LTL,15,1,1,1,,,,,2.116666667
8/2/2022 0:00,Big Frig,LTL,82,5,4,4,1,,,,3.053968254
8/2/2022 0:00,"Blended Organics, Inc.",FTL,13,1,,,1,2,,1,
8/2/2022 0:00,Blu Sleep Products,LTL,71,3,2,2,1,1,,,2.3
8/2/2022 0:00,Bravus Brewing Company,LTL,1,1,,,1,1,,,
8/2/2022 0:00,CB Imports LLC,LTL,53,3,2,2,1,2,,,6.046190476
8/2/2022 0:00,Civit Products,LTL,146,9,5,5,4,,,,1.96969697
8/2/2022 0:00,Classic Soft Trim - Outbound San Diego,LTL,57,3,3,3,,,,,2.566666667
8/2/2022 0:00,"Curtius Trading, Inc.",LTL,10,2,1,1,1,,,,21.46666667
8/2/2022 0:00,Dahdoul Textiles,FTL,32,4,,,4,6,,,
8/2/2022 0:00,Dahdoul Textiles,LTL,91,5,,,5,,,,
8/2/2022 0:00,DIY International Freight,FCL,2,2,2,2,,,,,1.758333333
8/2/2022 0:00,Döhler,FTL,15,2,,,2,13,,,
8/2/2022 0:00,DreamPod,LTL,32,4,,,4,1,,,
8/2/2022 0:00,DumpsterGard,LTL,18,1,,,1,,,,
8/2/2022 0:00,Facility Armor,LTL,16,1,,,1,,,,
8/2/2022 0:00,Frimpeks,LTL,21,1,1,1,,,,,30.1
8/2/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,41,4,,,4,11,,2,
8/2/2022 0:00,Go Rhino,FTL,28,3,,,3,6,,1,
8/2/2022 0:00,Go Rhino,LTL,27,2,,,2,,,,
8/2/2022 0:00,Granatelli Motor Sports,LTL,16,1,,,1,,,,
8/2/2022 0:00,Highly Distribution,FTL,57,8,1,1,7,12,,,138.7666667
8/2/2022 0:00,HTP SUPPLY LLC,FTL,32,4,1,1,3,7,,,1.4
8/2/2022 0:00,Inxeption Marketplace,FTL,63,9,,,9,28,,,
8/2/2022 0:00,JS Marketing,LTL,17,1,,,1,,,,
8/2/2022 0:00,Kurz Industrial,LTL,24,5,5,5,,,,,4.263888889
8/2/2022 0:00,Mersi Distribution,FTL,23,3,,,3,8,,,
8/2/2022 0:00,Mersi Distribution,LTL,88,6,,,6,,,,
8/2/2022 0:00,Modern Digs,LTL,16,1,1,1,,,,,2.916666667
8/2/2022 0:00,Murphy Enterprises of Alabama Inc,LTL,14,1,1,1,,,,,8.95
8/2/2022 0:00,Neely & Chloe,Air,1,1,1,1,,,,,16.81666667
8/2/2022 0:00,"Nutech Biosciences, Inc.",LTL,19,1,,,1,,,,
8/2/2022 0:00,ONWRDS,FTL,791,113,,,113,191,,,
8/2/2022 0:00,Pallets and More LLC,FTL,8,1,,,1,2,,,
8/2/2022 0:00,Pioneers Harvest,LTL,15,3,1,1,2,1,,,4.366666667
8/2/2022 0:00,Plating International,LTL,15,1,1,1,,,,,13.48333333
8/2/2022 0:00,Presotea US,LTL,34,2,1,1,1,,,,1150.016667
8/2/2022 0:00,Prime Packaging,FTL,16,2,,,2,10,,,
8/2/2022 0:00,Prime Packaging,LTL,21,1,1,1,,,,,5
8/2/2022 0:00,Production Test,LTL,17,2,,,2,,,,
8/2/2022 0:00,RCI Off Road,LTL,88,7,7,7,,,,,2.860606061
8/2/2022 0:00,Regal Beloit - International,FCL,2,2,1,1,1,,,,-36913.71667
8/2/2022 0:00,Regal Beloit - International,LCL,2,2,2,2,,,,,-53648.96667
8/2/2022 0:00,Rhinotex,LTL,62,4,1,1,3,,,,7.65
8/2/2022 0:00,Rolascreen,Air,1,1,1,1,,,,,3.883333333
8/2/2022 0:00,Sapna Foods,LTL,13,1,,,1,,,,
8/2/2022 0:00,SILPRO,FTL,7,1,,,1,2,,,
8/2/2022 0:00,Source Direct,LTL,80,4,1,1,3,,,,25.91666667
8/2/2022 0:00,TeakCraft - International,FCL,1,1,1,1,,,,,2.5
8/2/2022 0:00,The Wahlberg Texas Corporation,LTL,13,1,,,1,,,,
8/2/2022 0:00,Top Bright Inc.,FTL,16,2,,,2,4,,,
8/2/2022 0:00,Trisonic,LTL,49,2,2,2,,,,,89.53333333
8/2/2022 0:00,Vertical Solutions,FTL,7,1,,,1,5,,,
8/2/2022 0:00,Vertical Solutions,LTL,39,3,3,3,,,,,5.513675214
8/2/2022 0:00,William Barnet & Son LLC,FCL,1,1,,,1,,,,
8/2/2022 0:00,Zk3 Industries,FTL,21,3,,,3,14,,,
8/1/2022 0:00,AJSRE NY Inc,LTL,52,5,1,,5,,,,
8/1/2022 0:00,ALL-CITY METAL,FTL,15,1,,,1,3,,1,
8/1/2022 0:00,ALL-CITY METAL,LTL,60,4,2,2,2,,,,17.56397849
8/1/2022 0:00,Amore Beds,LTL,42,2,1,1,1,,,,5.016666667
8/1/2022 0:00,Architerra Designs,FTL,8,1,,,1,6,,,
8/1/2022 0:00,"Astera, inc",FTL,14,2,2,2,,5,,,9.391666667
8/1/2022 0:00,Ayo Foods,LTL,55,1,,,1,,,,
8/1/2022 0:00,Bandit Fitness,LTL,38,3,1,1,2,,,,2.333333333
8/1/2022 0:00,BBQ Grill Outlet,LTL,16,1,,,1,,,,
8/1/2022 0:00,Big Frig,LTL,67,4,2,2,2,,,,2.107777778
8/1/2022 0:00,Bundutec,LTL,14,4,4,3,1,,,,3.051515152
8/1/2022 0:00,Cab Motorworks,LTL,18,1,1,1,,,,,4.35
8/1/2022 0:00,"Chasing Alpha, LLC - International",LTL,20,1,,,1,,,,
8/1/2022 0:00,Civit Products,LTL,85,5,3,3,2,,,,7.753107345
8/1/2022 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,1,1,,,,,0.916666667
8/1/2022 0:00,Clovis Polycon,LTL,17,1,,,1,,,,
8/1/2022 0:00,"Curtius Trading, Inc.",LTL,32,2,,,2,,,,
8/1/2022 0:00,Dahdoul Textiles,FTL,38,4,,,4,8,,1,
8/1/2022 0:00,Dahdoul Textiles,LTL,54,3,1,1,2,1,,,18.55
8/1/2022 0:00,Damn Right Cocktails,LTL,48,3,1,1,2,,,,8.883333333
8/1/2022 0:00,Döhler,FTL,16,2,,,2,16,,,
8/1/2022 0:00,DreamPod,LTL,12,1,1,1,,,,,3.666666667
8/1/2022 0:00,East Iowa Machine,LTL,18,1,,,1,,,,
8/1/2022 0:00,Facility Armor,LTL,43,3,,,3,,,,
8/1/2022 0:00,Frimpeks,LTL,42,2,1,1,1,,,,2.466666667
8/1/2022 0:00,FX Custom Rods,LTL,109,6,1,1,5,4,,,3.6
8/1/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,8,1,,,1,4,,,
8/1/2022 0:00,Go Rhino,FTL,28,2,,,2,4,,1,
8/1/2022 0:00,Go Rhino,LTL,17,1,1,1,,,,,99.1
8/1/2022 0:00,Granatelli Motor Sports,LTL,36,2,1,1,1,,,,7.433333333
8/1/2022 0:00,Grow Cargo,LTL,30,2,1,1,1,,,,2.266666667
8/1/2022 0:00,HD Buttercup LP,LTL,15,1,,,1,,,,
8/1/2022 0:00,Highly Distribution,FTL,64,8,,,8,16,,,
8/1/2022 0:00,Hotbin Composting,LTL,1,1,,,1,,,,
8/1/2022 0:00,HTP SUPPLY LLC,FTL,40,5,,,5,10,,,
8/1/2022 0:00,International Surrey Company Ltd.,LTL,15,1,,,1,,,,
8/1/2022 0:00,Inxeption Marketplace,FTL,42,6,,,6,17,,,
8/1/2022 0:00,Inxeption Marketplace,LTL,35,2,1,1,1,,,,4.533333333
8/1/2022 0:00,Inxeption.com,FTL,8,1,,,1,4,,,
8/1/2022 0:00,JS Marketing,LTL,34,2,1,1,1,,,,1.733333333
8/1/2022 0:00,"JumpSport, Inc.",LTL,16,1,1,1,,,,,3.85
8/1/2022 0:00,Mayawell,LTL,40,2,1,1,1,,,,7.8
8/1/2022 0:00,McAllister Retail Services,LTL,10,2,2,2,,,,,2.608333333
8/1/2022 0:00,Mersi Distribution,FTL,16,2,,,2,6,,,
8/1/2022 0:00,Mersi Distribution,LTL,16,1,,,1,,,,
8/1/2022 0:00,Murphy Enterprises of Alabama Inc,LTL,16,1,,,1,,,,
8/1/2022 0:00,"Nutech Biosciences, Inc.",LTL,1,1,,,1,,,,
8/1/2022 0:00,ONWRDS,FTL,931,133,,,133,264,,,
8/1/2022 0:00,Pallets and More LLC,FTL,8,1,,,1,2,,,
8/1/2022 0:00,Pioneers Harvest,LTL,45,3,3,2,1,,,,2.967741935
8/1/2022 0:00,Plating International,FTL,8,1,,,1,2,,,
8/1/2022 0:00,Prime Packaging,FTL,33,3,1,1,2,12,,2,77.95
8/1/2022 0:00,Priority Tire,LTL,39,5,4,1,4,,,,11.15
8/1/2022 0:00,Production Test,FTL,8,1,,,1,2,,,
